,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
29217,12,121052,1,99,Unknown if Distracted
29218,12,120663,1,99,Unknown if Distracted
29219,12,121047,1,99,Unknown if Distracted
29220,12,121043,1,99,Unknown if Distracted
29221,12,121042,1,99,Unknown if Distracted
29222,12,121041,1,99,Unknown if Distracted
29223,12,121038,1,99,Unknown if Distracted
29224,12,121035,1,99,Unknown if Distracted
29225,12,121034,1,99,Unknown if Distracted
29226,12,121031,1,99,Unknown if Distracted
29227,12,121028,1,99,Unknown if Distracted
29228,12,121021,1,99,Unknown if Distracted
29229,12,121018,1,99,Unknown if Distracted
29230,12,121016,1,99,Unknown if Distracted
29231,12,120277,1,99,Unknown if Distracted
29232,12,120311,1,99,Unknown if Distracted
29233,12,120310,1,99,Unknown if Distracted
29234,12,120305,1,99,Unknown if Distracted
29235,12,120303,1,99,Unknown if Distracted
29236,12,120302,1,99,Unknown if Distracted
29237,12,120300,1,99,Unknown if Distracted
29238,12,120297,1,99,Unknown if Distracted
29239,12,120295,1,99,Unknown if Distracted
29240,12,120294,1,99,Unknown if Distracted
29241,12,120289,1,99,Unknown if Distracted
29242,12,120287,1,99,Unknown if Distracted
29243,12,120282,1,99,Unknown if Distracted
29244,12,120278,1,99,Unknown if Distracted
29245,12,120313,1,99,Unknown if Distracted
29246,12,120276,1,99,Unknown if Distracted
29247,12,120274,1,99,Unknown if Distracted
29248,12,120273,1,99,Unknown if Distracted
29249,12,120271,1,99,Unknown if Distracted
29250,12,120268,1,99,Unknown if Distracted
29251,12,120267,1,99,Unknown if Distracted
29252,12,120265,1,99,Unknown if Distracted
29253,12,120259,1,99,Unknown if Distracted
29254,12,120257,1,99,Unknown if Distracted
29255,12,120255,1,99,Unknown if Distracted
29256,12,120254,1,99,Unknown if Distracted
29257,12,120253,1,99,Unknown if Distracted
29258,12,120250,1,99,Unknown if Distracted
29259,12,120348,1,99,Unknown if Distracted
29260,12,120374,1,99,Unknown if Distracted
29261,12,120373,1,99,Unknown if Distracted
29262,12,120372,1,99,Unknown if Distracted
29263,12,120371,1,99,Unknown if Distracted
29264,12,120369,1,99,Unknown if Distracted
29265,12,120364,1,99,Unknown if Distracted
29266,12,120356,1,99,Unknown if Distracted
29267,12,120355,1,99,Unknown if Distracted
29268,12,120353,1,99,Unknown if Distracted
29269,12,120352,1,99,Unknown if Distracted
29270,12,120349,1,99,Unknown if Distracted
29271,12,120244,1,99,Unknown if Distracted
29272,12,120345,1,99,Unknown if Distracted
29273,12,120342,1,99,Unknown if Distracted
29274,12,120336,1,99,Unknown if Distracted
29275,12,120334,1,99,Unknown if Distracted
29276,12,120332,1,99,Unknown if Distracted
29277,12,120330,1,99,Unknown if Distracted
29278,12,120328,1,99,Unknown if Distracted
29279,12,120325,1,99,Unknown if Distracted
29280,12,120324,1,99,Unknown if Distracted
29281,12,120323,1,99,Unknown if Distracted
29282,12,120321,1,99,Unknown if Distracted
29283,12,120314,1,99,Unknown if Distracted
29284,12,120143,1,99,Unknown if Distracted
29285,12,120171,1,99,Unknown if Distracted
29286,12,120170,1,99,Unknown if Distracted
29287,12,120169,1,99,Unknown if Distracted
29288,12,120166,1,99,Unknown if Distracted
29289,12,120165,1,99,Unknown if Distracted
29290,12,120161,1,99,Unknown if Distracted
29291,12,120159,1,99,Unknown if Distracted
29292,12,120154,1,99,Unknown if Distracted
29293,12,120153,1,99,Unknown if Distracted
29294,12,120152,1,99,Unknown if Distracted
29295,12,120151,1,99,Unknown if Distracted
29296,12,120150,1,99,Unknown if Distracted
29297,12,120172,1,99,Unknown if Distracted
29298,12,120140,1,99,Unknown if Distracted
29299,12,120139,1,99,Unknown if Distracted
29300,12,120138,1,99,Unknown if Distracted
29301,12,120136,1,99,Unknown if Distracted
29302,12,120130,1,99,Unknown if Distracted
29303,12,120123,1,99,Unknown if Distracted
29304,12,120121,1,99,Unknown if Distracted
29305,12,120119,1,99,Unknown if Distracted
29306,12,120110,1,99,Unknown if Distracted
29307,12,120109,1,99,Unknown if Distracted
29308,12,120106,1,99,Unknown if Distracted
29309,12,120103,1,99,Unknown if Distracted
29310,12,120240,1,99,Unknown if Distracted
29311,12,120239,1,99,Unknown if Distracted
29312,12,120234,1,99,Unknown if Distracted
29313,12,120231,1,99,Unknown if Distracted
29314,12,120229,1,99,Unknown if Distracted
29315,12,120228,1,99,Unknown if Distracted
29316,12,120227,1,99,Unknown if Distracted
29317,12,120226,1,99,Unknown if Distracted
29318,12,120221,1,99,Unknown if Distracted
29319,12,120206,1,99,Unknown if Distracted
29320,12,120203,1,99,Unknown if Distracted
29321,12,120202,1,99,Unknown if Distracted
29322,12,120379,1,99,Unknown if Distracted
29323,12,120199,1,99,Unknown if Distracted
29324,12,120193,1,99,Unknown if Distracted
29325,12,120192,1,99,Unknown if Distracted
29326,12,120190,1,99,Unknown if Distracted
29327,12,120188,1,99,Unknown if Distracted
29328,12,120184,1,99,Unknown if Distracted
29329,12,120183,1,99,Unknown if Distracted
29330,12,120179,1,99,Unknown if Distracted
29331,12,120178,1,99,Unknown if Distracted
29332,12,120174,1,99,Unknown if Distracted
29333,12,120551,1,99,Unknown if Distracted
29334,12,120605,1,99,Unknown if Distracted
29335,12,120603,1,99,Unknown if Distracted
29336,12,120597,1,99,Unknown if Distracted
29337,12,120596,1,99,Unknown if Distracted
29338,12,120594,1,99,Unknown if Distracted
29339,12,120589,1,99,Unknown if Distracted
29340,12,120584,1,99,Unknown if Distracted
29341,12,120576,1,99,Unknown if Distracted
29342,12,120573,1,99,Unknown if Distracted
29343,12,120564,1,99,Unknown if Distracted
29344,12,120560,1,99,Unknown if Distracted
29345,12,120556,1,99,Unknown if Distracted
29346,12,120606,1,99,Unknown if Distracted
29347,12,120550,1,99,Unknown if Distracted
29348,12,120549,1,99,Unknown if Distracted
29349,12,120547,1,99,Unknown if Distracted
29350,12,120546,1,99,Unknown if Distracted
29351,12,120544,1,99,Unknown if Distracted
29352,12,120542,1,99,Unknown if Distracted
29353,12,120539,1,99,Unknown if Distracted
29354,12,120537,1,99,Unknown if Distracted
29355,12,120531,1,99,Unknown if Distracted
29356,12,120529,1,99,Unknown if Distracted
29357,12,120528,1,99,Unknown if Distracted
29358,12,120522,1,99,Unknown if Distracted
29359,12,120520,1,99,Unknown if Distracted
29360,12,120638,1,99,Unknown if Distracted
29361,12,120659,1,99,Unknown if Distracted
29362,12,120657,1,99,Unknown if Distracted
29363,12,120656,1,99,Unknown if Distracted
29364,12,120655,1,99,Unknown if Distracted
29365,12,120653,1,99,Unknown if Distracted
29366,12,120651,1,99,Unknown if Distracted
29367,12,120650,1,99,Unknown if Distracted
29368,12,120648,1,99,Unknown if Distracted
29369,12,120646,1,99,Unknown if Distracted
29370,12,120644,1,99,Unknown if Distracted
29371,12,120643,1,99,Unknown if Distracted
29372,12,120641,1,99,Unknown if Distracted
29373,12,120519,1,99,Unknown if Distracted
29374,12,120637,1,99,Unknown if Distracted
29375,12,120635,1,99,Unknown if Distracted
29376,12,120632,1,99,Unknown if Distracted
29377,12,120631,1,99,Unknown if Distracted
29378,12,120629,1,99,Unknown if Distracted
29379,12,120628,1,99,Unknown if Distracted
29380,12,120627,1,99,Unknown if Distracted
29381,12,120622,1,99,Unknown if Distracted
29382,12,120620,1,99,Unknown if Distracted
29383,12,120611,1,99,Unknown if Distracted
29384,12,120608,1,99,Unknown if Distracted
29385,12,120416,1,99,Unknown if Distracted
29386,12,120447,1,99,Unknown if Distracted
29387,12,120443,1,99,Unknown if Distracted
29388,12,120442,1,99,Unknown if Distracted
29389,12,120439,1,99,Unknown if Distracted
29390,12,120437,1,99,Unknown if Distracted
29391,12,120436,1,99,Unknown if Distracted
29392,12,120435,1,99,Unknown if Distracted
29393,12,120433,1,99,Unknown if Distracted
29394,12,120429,1,99,Unknown if Distracted
29395,12,120426,1,99,Unknown if Distracted
29396,12,120421,1,99,Unknown if Distracted
29397,12,120418,1,99,Unknown if Distracted
29398,12,120450,1,99,Unknown if Distracted
29399,12,120414,1,99,Unknown if Distracted
29400,12,120411,1,99,Unknown if Distracted
29401,12,120407,1,99,Unknown if Distracted
29402,12,120406,1,99,Unknown if Distracted
29403,12,120405,1,99,Unknown if Distracted
29404,12,120401,1,99,Unknown if Distracted
29405,12,120400,1,99,Unknown if Distracted
29406,12,120394,1,99,Unknown if Distracted
29407,12,120391,1,99,Unknown if Distracted
29408,12,120390,1,99,Unknown if Distracted
29409,12,120387,1,99,Unknown if Distracted
29410,12,120384,1,99,Unknown if Distracted
29411,12,120479,1,99,Unknown if Distracted
29412,12,120515,1,99,Unknown if Distracted
29413,12,120513,1,99,Unknown if Distracted
29414,12,120512,1,99,Unknown if Distracted
29415,12,120511,1,99,Unknown if Distracted
29416,12,120503,1,99,Unknown if Distracted
29417,12,120501,1,99,Unknown if Distracted
29418,12,120498,1,99,Unknown if Distracted
29419,12,120494,1,99,Unknown if Distracted
29420,12,120490,1,99,Unknown if Distracted
29421,12,120489,1,99,Unknown if Distracted
29422,12,120482,1,99,Unknown if Distracted
29423,12,120480,1,99,Unknown if Distracted
29424,12,122389,1,99,Unknown if Distracted
29425,12,120476,1,99,Unknown if Distracted
29426,12,120474,1,99,Unknown if Distracted
29427,12,120470,1,99,Unknown if Distracted
29428,12,120467,1,99,Unknown if Distracted
29429,12,120463,1,99,Unknown if Distracted
29430,12,120462,1,99,Unknown if Distracted
29431,12,120457,1,99,Unknown if Distracted
29432,12,120455,1,99,Unknown if Distracted
29433,12,120454,1,99,Unknown if Distracted
29434,12,120451,1,99,Unknown if Distracted
29435,12,121979,1,99,Unknown if Distracted
29436,12,122013,1,99,Unknown if Distracted
29437,12,122012,1,99,Unknown if Distracted
29438,12,122011,1,99,Unknown if Distracted
29439,12,122009,1,99,Unknown if Distracted
29440,12,122008,1,99,Unknown if Distracted
29441,12,122005,1,99,Unknown if Distracted
29442,12,122003,1,99,Unknown if Distracted
29443,12,121999,1,99,Unknown if Distracted
29444,12,121992,1,99,Unknown if Distracted
29445,12,121990,1,99,Unknown if Distracted
29446,12,121986,1,99,Unknown if Distracted
29447,12,121980,1,99,Unknown if Distracted
29448,12,122015,1,99,Unknown if Distracted
29449,12,121978,1,99,Unknown if Distracted
29450,12,121974,1,99,Unknown if Distracted
29451,12,121969,1,99,Unknown if Distracted
29452,12,121964,1,99,Unknown if Distracted
29453,12,121963,1,99,Unknown if Distracted
29454,12,121962,1,99,Unknown if Distracted
29455,12,121957,1,99,Unknown if Distracted
29456,12,121956,1,99,Unknown if Distracted
29457,12,121952,1,99,Unknown if Distracted
29458,12,121951,1,99,Unknown if Distracted
29459,12,122091,1,99,Unknown if Distracted
29460,12,122088,1,99,Unknown if Distracted
29461,12,122087,1,99,Unknown if Distracted
29462,12,122086,1,99,Unknown if Distracted
29463,12,122084,1,99,Unknown if Distracted
29464,12,122083,1,99,Unknown if Distracted
29465,12,122080,1,99,Unknown if Distracted
29466,12,122072,1,99,Unknown if Distracted
29467,12,122071,1,99,Unknown if Distracted
29468,12,122069,1,99,Unknown if Distracted
29469,12,122067,1,99,Unknown if Distracted
29470,12,122060,1,99,Unknown if Distracted
29471,12,122054,1,99,Unknown if Distracted
29472,12,121947,1,99,Unknown if Distracted
29473,12,122050,1,99,Unknown if Distracted
29474,12,122049,1,99,Unknown if Distracted
29475,12,122048,1,99,Unknown if Distracted
29476,12,122047,1,99,Unknown if Distracted
29477,12,122038,1,99,Unknown if Distracted
29478,12,122037,1,99,Unknown if Distracted
29479,12,122035,1,99,Unknown if Distracted
29480,12,122031,1,99,Unknown if Distracted
29481,12,122028,1,99,Unknown if Distracted
29482,12,122022,1,99,Unknown if Distracted
29483,12,122020,1,99,Unknown if Distracted
29484,12,122019,1,99,Unknown if Distracted
29485,12,121831,1,99,Unknown if Distracted
29486,12,121864,1,99,Unknown if Distracted
29487,12,121861,1,99,Unknown if Distracted
29488,12,121855,1,99,Unknown if Distracted
29489,12,121854,1,99,Unknown if Distracted
29490,12,121853,1,99,Unknown if Distracted
29491,12,121852,1,99,Unknown if Distracted
29492,12,121851,1,99,Unknown if Distracted
29493,12,121850,1,99,Unknown if Distracted
29494,12,121848,1,99,Unknown if Distracted
29495,12,121846,1,99,Unknown if Distracted
29496,12,121841,1,99,Unknown if Distracted
29497,12,121838,1,99,Unknown if Distracted
29498,12,121866,1,99,Unknown if Distracted
29499,12,121830,1,99,Unknown if Distracted
29500,12,121822,1,99,Unknown if Distracted
29501,12,121820,1,99,Unknown if Distracted
29502,12,121819,1,99,Unknown if Distracted
29503,12,121816,1,99,Unknown if Distracted
29504,12,121811,1,99,Unknown if Distracted
29505,12,121807,1,99,Unknown if Distracted
29506,12,121806,1,99,Unknown if Distracted
29507,12,121805,1,99,Unknown if Distracted
29508,12,121800,1,99,Unknown if Distracted
29509,12,121799,1,99,Unknown if Distracted
29510,12,121902,1,99,Unknown if Distracted
29511,12,121946,1,99,Unknown if Distracted
29512,12,121943,1,99,Unknown if Distracted
29513,12,121940,1,99,Unknown if Distracted
29514,12,121938,1,99,Unknown if Distracted
29515,12,121936,1,99,Unknown if Distracted
29516,12,121928,1,99,Unknown if Distracted
29517,12,121927,1,99,Unknown if Distracted
29518,12,121925,1,99,Unknown if Distracted
29519,12,121920,1,99,Unknown if Distracted
29520,12,121919,1,99,Unknown if Distracted
29521,12,121917,1,99,Unknown if Distracted
29522,12,121911,1,99,Unknown if Distracted
29523,12,122095,1,99,Unknown if Distracted
29524,12,121899,1,99,Unknown if Distracted
29525,12,121896,1,99,Unknown if Distracted
29526,12,121893,1,99,Unknown if Distracted
29527,12,121892,1,99,Unknown if Distracted
29528,12,121878,1,99,Unknown if Distracted
29529,12,121877,1,99,Unknown if Distracted
29530,12,121875,1,99,Unknown if Distracted
29531,12,121874,1,99,Unknown if Distracted
29532,12,121868,1,99,Unknown if Distracted
29533,12,122332,1,99,Unknown if Distracted
29534,12,122327,1,99,Unknown if Distracted
29535,12,122320,1,99,Unknown if Distracted
29536,12,122317,1,99,Unknown if Distracted
29537,12,122315,1,99,Unknown if Distracted
29538,12,122313,1,99,Unknown if Distracted
29539,12,122309,1,99,Unknown if Distracted
29540,12,122305,1,99,Unknown if Distracted
29541,12,122304,1,99,Unknown if Distracted
29542,12,122299,1,99,Unknown if Distracted
29543,12,122294,1,99,Unknown if Distracted
29544,12,122333,1,99,Unknown if Distracted
29545,12,122290,1,99,Unknown if Distracted
29546,12,122285,1,99,Unknown if Distracted
29547,12,122278,1,99,Unknown if Distracted
29548,12,122277,1,99,Unknown if Distracted
29549,12,122266,1,99,Unknown if Distracted
29550,12,122265,1,99,Unknown if Distracted
29551,12,122252,1,99,Unknown if Distracted
29552,12,122251,1,99,Unknown if Distracted
29553,12,122250,1,99,Unknown if Distracted
29554,12,122247,1,99,Unknown if Distracted
29555,12,122243,1,99,Unknown if Distracted
29556,12,122365,1,99,Unknown if Distracted
29557,12,122392,1,99,Unknown if Distracted
29558,12,122387,1,99,Unknown if Distracted
29559,12,122386,1,99,Unknown if Distracted
29560,12,122384,1,99,Unknown if Distracted
29561,12,122382,1,99,Unknown if Distracted
29562,12,122380,1,99,Unknown if Distracted
29563,12,122379,1,99,Unknown if Distracted
29564,12,122372,1,99,Unknown if Distracted
29565,12,122371,1,99,Unknown if Distracted
29566,12,122367,1,99,Unknown if Distracted
29567,12,122240,1,99,Unknown if Distracted
29568,12,122363,1,99,Unknown if Distracted
29569,12,122359,1,99,Unknown if Distracted
29570,12,122358,1,99,Unknown if Distracted
29571,12,122356,1,99,Unknown if Distracted
29572,12,122354,1,99,Unknown if Distracted
29573,12,122349,1,99,Unknown if Distracted
29574,12,122348,1,99,Unknown if Distracted
29575,12,122347,1,99,Unknown if Distracted
29576,12,122340,1,99,Unknown if Distracted
29577,12,122339,1,99,Unknown if Distracted
29578,12,122336,1,99,Unknown if Distracted
29579,12,122335,1,99,Unknown if Distracted
29580,12,122126,1,99,Unknown if Distracted
29581,12,122149,1,99,Unknown if Distracted
29582,12,122148,1,99,Unknown if Distracted
29583,12,122143,1,99,Unknown if Distracted
29584,12,122141,1,99,Unknown if Distracted
29585,12,122140,1,99,Unknown if Distracted
29586,12,122139,1,99,Unknown if Distracted
29587,12,122138,1,99,Unknown if Distracted
29588,12,122136,1,99,Unknown if Distracted
29589,12,122133,1,99,Unknown if Distracted
29590,12,122132,1,99,Unknown if Distracted
29591,12,122130,1,99,Unknown if Distracted
29592,12,122128,1,99,Unknown if Distracted
29593,12,122150,1,99,Unknown if Distracted
29594,12,122124,1,99,Unknown if Distracted
29595,12,122119,1,99,Unknown if Distracted
29596,12,122118,1,99,Unknown if Distracted
29597,12,122117,1,99,Unknown if Distracted
29598,12,122109,1,99,Unknown if Distracted
29599,12,122105,1,99,Unknown if Distracted
29600,12,122104,1,99,Unknown if Distracted
29601,12,122100,1,99,Unknown if Distracted
29602,12,122099,1,99,Unknown if Distracted
29603,12,122096,1,99,Unknown if Distracted
29604,12,122196,1,99,Unknown if Distracted
29605,12,122235,1,99,Unknown if Distracted
29606,12,122231,1,99,Unknown if Distracted
29607,12,122222,1,99,Unknown if Distracted
29608,12,122217,1,99,Unknown if Distracted
29609,12,122216,1,99,Unknown if Distracted
29610,12,122213,1,99,Unknown if Distracted
29611,12,122212,1,99,Unknown if Distracted
29612,12,122210,1,99,Unknown if Distracted
29613,12,122202,1,99,Unknown if Distracted
29614,12,122200,1,99,Unknown if Distracted
29615,12,122198,1,99,Unknown if Distracted
29616,12,121257,1,99,Unknown if Distracted
29617,12,122195,1,99,Unknown if Distracted
29618,12,122184,1,99,Unknown if Distracted
29619,12,122182,1,99,Unknown if Distracted
29620,12,122181,1,99,Unknown if Distracted
29621,12,122179,1,99,Unknown if Distracted
29622,12,122172,1,99,Unknown if Distracted
29623,12,122163,1,99,Unknown if Distracted
29624,12,122158,1,99,Unknown if Distracted
29625,12,122154,1,99,Unknown if Distracted
29626,12,121426,1,99,Unknown if Distracted
29627,12,121451,1,99,Unknown if Distracted
29628,12,121445,1,99,Unknown if Distracted
29629,12,121441,1,99,Unknown if Distracted
29630,12,121439,1,99,Unknown if Distracted
29631,12,121438,1,99,Unknown if Distracted
29632,12,121436,1,99,Unknown if Distracted
29633,12,121432,1,99,Unknown if Distracted
29634,12,121431,1,99,Unknown if Distracted
29635,12,121430,1,99,Unknown if Distracted
29636,12,121429,1,99,Unknown if Distracted
29637,12,121428,1,99,Unknown if Distracted
29638,12,121453,1,99,Unknown if Distracted
29639,12,121425,1,99,Unknown if Distracted
29640,12,121423,1,99,Unknown if Distracted
29641,12,121421,1,99,Unknown if Distracted
29642,12,121419,1,99,Unknown if Distracted
